Provincia,Partido,Localidad,ADSL,CABLEMODEM,DIALUP,FIBRAOPTICA,4G,3G,TELEFONIAFIJA,WIRELESS,SATELITAL
Rio Negro,General Roca,Barrio El Maruchito,0,0,0,0,0,0,0,0,0
Rio Negro,General Roca,Barrio El Petróleo,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio El Treinta,0,0,0,0,1,1,0,0,0
Rio Negro,General Roca,Barrio Emergente,0,0,0,0,0,1,0,0,0
Rio Negro,General Roca,Barrio Fátima,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio Frontera,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio Goretti,0,0,0,0,0,0,0,0,0
Rio Negro,9 de Julio,Prahuaniyeu,0,0,0,0,0,0,1,0,1
Rio Negro,9 de Julio,Sierra Colorada,0,0,0,1,1,0,0,1,1
Rio Negro,9 de Julio,Treneta,0,0,0,0,0,0,0,1,0
Rio Negro,9 de Julio,Yaminué,0,0,0,0,0,0,0,1,0
Rio Negro,Adolfo Alsina,Bahía Creek,0,0,0,0,0,0,0,0,0
Rio Negro,Adolfo Alsina,El Cóndor,0,0,0,0,1,1,1,1,0
Rio Negro,Adolfo Alsina,El Juncal,0,0,0,0,0,0,0,0,0
Rio Negro,Adolfo Alsina,Guardia Mitre,0,0,0,0,1,0,1,1,1
Rio Negro,Adolfo Alsina,La Lobería,0,0,0,0,0,0,0,0,0
Rio Negro,Adolfo Alsina,Loteo Costa de Río,0,0,0,0,0,0,0,0,0
Rio Negro,Adolfo Alsina,Pozo Salado,0,0,0,0,0,0,0,0,0
Rio Negro,Adolfo Alsina,San Javier,0,0,0,0,0,0,1,1,1
Rio Negro,Adolfo Alsina,Viedma,1,1,1,1,1,1,1,1,1
Rio Negro,Avellaneda,Barrio Unión,0,0,0,0,0,0,0,0,0
Rio Negro,Avellaneda,Chelforó,0,0,0,0,0,0,0,0,0
Rio Negro,Avellaneda,Chimpay,0,0,0,1,1,1,0,0,1
Rio Negro,Avellaneda,Choele Choel,1,1,1,1,1,1,1,1,1
Salta,Rosario de la Frontera,El Potrero,0,0,0,1,0,0,0,0,1
Rio Negro,Avellaneda,Coronel Belisle,0,0,0,1,1,1,1,1,1
Rio Negro,Avellaneda,Darwin,0,0,0,1,1,0,0,1,1
Rio Negro,Avellaneda,Lamarque,0,1,1,1,1,1,1,1,1
Rio Negro,Avellaneda,Luis Beltrán,0,1,1,1,1,1,1,1,1
Rio Negro,Avellaneda,Pomona,0,1,0,0,1,1,0,1,1
Rio Negro,Bariloche,Arelauquen,0,0,0,0,1,1,0,0,0
Rio Negro,Bariloche,Barrio El Pilar,0,0,0,0,1,1,0,0,0
Rio Negro,Bariloche,Colonia Suiza,0,0,0,0,1,1,0,0,0
Rio Negro,Bariloche,El Bolsón,1,1,0,1,1,1,1,1,1
Rio Negro,Bariloche,El Foyel,0,0,0,0,1,1,0,0,1
Rio Negro,Bariloche,Mallín Ahogado,0,0,0,0,0,0,0,0,0
Rio Negro,Bariloche,Rio Villegas,0,0,0,0,0,0,1,0,1
Rio Negro,General Roca,Barrio Guerrico,1,0,1,1,0,1,1,1,0
Rio Negro,General Roca,Barrio Isla 10,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio La Barda,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio La Costa,0,0,0,0,0,0,0,0,0
Rio Negro,General Roca,Barrio La Costa,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio La Defensa,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio La Herradura,0,0,0,0,0,0,0,0,0
Rio Negro,General Roca,Barrio La Lor,0,0,0,0,1,1,0,0,0
Rio Negro,General Roca,Barrio La Ribera - Barrio APYCAR,0,0,0,0,1,1,0,1,0
Rio Negro,General Roca,Barrio Las Angustias,0,0,0,0,1,1,0,0,0
Rio Negro,General Roca,Barrio Luisillo,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio Mar del Plata,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio María Elvira,0,0,0,0,1,1,0,0,0
Rio Negro,General Roca,Barrio Moño Azul,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio Mosconi,0,0,0,0,1,1,1,1,0
Rio Negro,General Roca,Barrio Norte (municipio de Cinco Saltos),0,0,0,0,0,0,0,0,0
Rio Negro,General Roca,Barrio Norte (municipio de Cipolletti),0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio Pinar,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio Pino Azul,0,0,0,0,1,1,0,0,0
Rio Negro,General Roca,Barrio Porvenir,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio Presidente Perón,0,0,0,0,0,0,0,0,0
Rio Negro,General Roca,Barrio Puente 83,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio Puente De Madera,0,0,0,0,0,0,0,0,0
Rio Negro,General Roca,Barrio Santa Lucia,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio Santa Rita,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Barrio Tres Luces,0,0,0,0,1,1,0,0,0
Rio Negro,General Roca,Catriel,0,0,0,1,1,1,0,1,1
Rio Negro,General Roca,Cervantes,0,1,0,0,1,0,1,1,1
Rio Negro,General Roca,Chichinales,0,0,0,1,1,1,1,1,1
Rio Negro,General Roca,Cinco Saltos,1,0,1,1,1,1,1,1,1
Rio Negro,General Roca,Cipolletti,1,1,1,1,1,1,1,1,1
Rio Negro,General Roca,Contralmirante Cordero,0,0,0,0,1,0,1,1,1
Rio Negro,General Roca,Ferri,0,0,0,0,1,1,0,1,0
Rio Negro,General Roca,General Enrique Godoy,0,0,0,1,1,1,0,1,1
Rio Negro,General Roca,General Fernández Oro,1,0,1,1,1,1,1,1,1
Rio Negro,General Roca,General Roca,1,1,1,1,1,1,1,1,1
Rio Negro,General Roca,Ingeniero Luis A. Huergo,1,0,1,1,1,1,1,1,1
Rio Negro,General Roca,Ingeniero Otto Krause,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Mainqué,0,0,0,0,1,0,0,1,1
Rio Negro,General Roca,Paso Córdova,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Península Ruca Co,0,0,0,0,0,0,0,0,0
Rio Negro,General Roca,Peñas Blancas,0,0,0,0,0,0,0,0,1
Rio Negro,General Roca,Puente Cero,0,0,0,0,1,1,0,1,0
Rio Negro,General Roca,Sargento Vidal,0,0,0,0,1,0,0,1,0
Rio Negro,General Roca,Tres Luces,0,0,0,0,0,0,0,0,0
Rio Negro,General Roca,Villa Alberdi,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Villa del Parque,0,0,0,0,0,0,0,1,0
Rio Negro,General Roca,Villa Manzano,0,0,0,0,1,1,1,1,1
Rio Negro,General Roca,Villa Regina,1,0,1,1,1,1,1,1,1
Rio Negro,General Roca,Villa San Isidro,0,0,0,1,0,1,0,1,0
Rio Negro,Ñorquincó,Las Bayas,0,0,0,0,0,0,0,0,0
Rio Negro,Pichi Mahuida,Colonia Juliá y Echarren,0,1,0,1,1,0,0,1,1
Rio Negro,Pichi Mahuida,Juventud Unida,0,0,0,1,0,0,0,0,0
Rio Negro,Pichi Mahuida,Pichi Mahuida,0,0,0,0,0,0,0,0,0
Rio Negro,Pichi Mahuida,Río Colorado,1,1,1,1,1,1,1,1,1
Rio Negro,Pichi Mahuida,Salto Andersen,0,0,0,0,0,0,0,0,1
Rio Negro,Pilcaniyeu,Cañadón Chileno,0,0,0,0,0,0,0,0,0
